timestamp, lastAccessTime, proximity, UUID 
1495632090339,1495632090533,far,,903d185fccf839df
1495632090339,1495632090684,far,,903d185fccf839df
1495632090339,1495632090767,far,,903d185fccf839df
1495632090339,1495632090799,far,,903d185fccf839df
1495632090339,1495632090824,far,,903d185fccf839df
1495632090339,1495632090840,far,,903d185fccf839df
1495632090339,1495632090898,far,,903d185fccf839df
1495632090339,1495632090963,far,,903d185fccf839df
1495632090339,1495632091010,far,,903d185fccf839df
1495632090339,1495632091023,far,,903d185fccf839df
1495632090339,1495632091039,far,,903d185fccf839df
1495632090339,1495632091074,far,,903d185fccf839df
1495632090339,1495632091097,far,,903d185fccf839df
1495632090339,1495632091121,far,,903d185fccf839df
1495632090339,1495632091136,far,,903d185fccf839df
1495632090339,1495632091164,far,,903d185fccf839df
1495632090339,1495632091180,far,,903d185fccf839df
1495632090339,1495632091217,far,,903d185fccf839df
1495632090339,1495632091232,far,,903d185fccf839df
1495632090339,1495632091249,far,,903d185fccf839df
1495632090339,1495632091274,far,,903d185fccf839df
1495632090339,1495632091281,far,,903d185fccf839df
1495632090339,1495632091295,far,,903d185fccf839df
1495632090339,1495632091318,far,,903d185fccf839df
1495632090339,1495632091337,far,,903d185fccf839df
1495632090339,1495632091370,far,,903d185fccf839df
1495632090339,1495632091392,far,,903d185fccf839df
1495632090339,1495632091405,far,,903d185fccf839df
1495632090339,1495632091425,far,,903d185fccf839df
1495632090339,1495632091455,far,,903d185fccf839df
1495632090339,1495632091490,far,,903d185fccf839df
1495632090339,1495632091528,far,,903d185fccf839df
1495632090339,1495632091559,far,,903d185fccf839df
1495632090339,1495632091582,far,,903d185fccf839df
1495632090339,1495632091602,far,,903d185fccf839df
1495632090339,1495632091625,far,,903d185fccf839df
1495632090339,1495632091646,far,,903d185fccf839df
1495632090339,1495632091683,far,,903d185fccf839df
1495632090339,1495632091695,far,,903d185fccf839df
1495632090339,1495632091721,far,,903d185fccf839df
1495632090339,1495632091742,far,,903d185fccf839df
1495632090339,1495632091785,far,,903d185fccf839df
1495632090339,1495632091818,far,,903d185fccf839df
1495632090339,1495632091837,far,,903d185fccf839df
1495632090339,1495632091876,far,,903d185fccf839df
1495632090339,1495632091918,far,,903d185fccf839df
1495632090339,1495632091936,far,,903d185fccf839df
1495632090339,1495632091973,far,,903d185fccf839df
1495632090339,1495632091993,far,,903d185fccf839df
1495632090339,1495632092016,far,,903d185fccf839df
1495632090339,1495632092039,far,,903d185fccf839df
1495632090339,1495632092072,far,,903d185fccf839df
1495632090339,1495632092089,far,,903d185fccf839df
1495632090339,1495632092115,far,,903d185fccf839df
1495632090339,1495632092132,far,,903d185fccf839df
1495632090339,1495632092150,far,,903d185fccf839df
1495632090339,1495632092171,far,,903d185fccf839df
1495632090339,1495632092197,far,,903d185fccf839df
1495632090339,1495632092217,far,,903d185fccf839df
1495632090339,1495632092227,far,,903d185fccf839df
1495632090339,1495632092250,far,,903d185fccf839df
1495632090339,1495632092289,far,,903d185fccf839df
1495632090339,1495632092308,far,,903d185fccf839df
1495632090339,1495632092329,far,,903d185fccf839df
1495632090339,1495632092350,far,,903d185fccf839df
1495632090339,1495632092383,far,,903d185fccf839df
1495632090339,1495632092411,far,,903d185fccf839df
1495632090339,1495632092426,far,,903d185fccf839df
1495632090339,1495632092446,far,,903d185fccf839df
1495632090339,1495632092476,far,,903d185fccf839df
1495632090339,1495632092500,far,,903d185fccf839df
1495632090339,1495632092516,far,,903d185fccf839df
1495632090339,1495632092543,far,,903d185fccf839df
1495632090339,1495632092591,far,,903d185fccf839df
