timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1495632083669,-48.900001525878906,-19.30000114440918,-8.5,53.2536407802101,,903d185fccf839df
1495632090776,-49.5,-13.5,-13.5,53.05421755148218,,903d185fccf839df
1495632090801,-49.79999923706055,-13.300000190734863,-14.699999809265137,53.60056002310087,,903d185fccf839df
1495632090856,-50,-13,-14.600000381469727,53.68575233394899,,903d185fccf839df
1495632090929,-49.79999923706055,-12,-15.199999809265137,53.43294893928869,,903d185fccf839df
1495632090982,-49.70000076293945,-11.300000190734863,-15.800000190734863,53.36122271576692,,903d185fccf839df
1495632091060,-49.70000076293945,-11.300000190734863,-16.899999618530273,53.69720733598344,,903d185fccf839df
1495632091093,-49.79999923706055,-11.199999809265137,-17.30000114440918,53.89591888943922,,903d185fccf839df
1495632091130,-49.900001525878906,-11.300000190734863,-17.80000114440918,54.17139727940498,,903d185fccf839df
1495632091172,-50,-11.600000381469727,-18.200000762939453,54.459159317504486,,903d185fccf839df
1495632091221,-50,-12.199999809265137,-18.80000114440918,54.79306552198805,,903d185fccf839df
1495632091250,-50,-12.5,-19,54.92950027080166,,903d185fccf839df
1495632091291,-49.79999923706055,-12.90000057220459,-19.30000114440918,54.94488246645842,,903d185fccf839df
1495632091332,-49.5,-12.90000057220459,-19.100000381469727,54.602839184396544,,903d185fccf839df
1495632091390,-49.10000228881836,-12.90000057220459,-18.899999618530273,54.170382249992954,,903d185fccf839df
1495632091401,-49,-12.90000057220459,-18.80000114440918,54.04488922997144,,903d185fccf839df
1495632091454,-48.400001525878906,-12.800000190734863,-18,53.20150439781219,,903d185fccf839df
1495632091510,-47.5,-13,-17.399999618530273,52.23035496000431,,903d185fccf839df
1495632091530,-47.29999923706055,-13.100000381469727,-17.200000762939453,52.0071156841745,,903d185fccf839df
1495632091576,-46.5,-13.300000190734863,-17,51.26538792781781,,903d185fccf839df
1495632091612,-45.79999923706055,-13.5,-17.100000381469727,50.71784593454492,,903d185fccf839df
1495632091652,-45.20000076293945,-13.600000381469727,-17.100000381469727,50.20368561608277,,903d185fccf839df
1495632091679,-44.79999923706055,-13.600000381469727,-17.30000114440918,49.91282363049154,,903d185fccf839df
1495632091710,-44.70000076293945,-13.600000381469727,-17.399999618530273,49.85789881104637,,903d185fccf839df
1495632091820,-44.79999923706055,-13.199999809265137,-18,50.052771224244545,,903d185fccf839df
1495632091861,-45.29999923706055,-12.90000057220459,-17.600000381469727,50.281804586117666,,903d185fccf839df
1495632091910,-46.400001525878906,-13.100000381469727,-17.100000381469727,51.15642896654706,,903d185fccf839df
1495632091920,-47.10000228881836,-13.5,-16.200000762939453,51.605234126094075,,903d185fccf839df
1495632091954,-47.79999923706055,-14,-15.699999809265137,52.2238435389849,,903d185fccf839df
1495632092017,-48.79999923706055,-15.100000381469727,-14.300000190734863,53.04658289338757,,903d185fccf839df
1495632092055,-49.20000076293945,-15.199999809265137,-14.300000190734863,53.443148630091464,,903d185fccf839df
