timestamp, signal strength, UUID 
1495632054704,-85,,903d185fccf839df
1495632090657,-85,,903d185fccf839df
1495632090760,-85,,903d185fccf839df
1495632090891,-85,,903d185fccf839df
1495632090998,-85,,903d185fccf839df
1495632091071,-85,,903d185fccf839df
1495632091159,-85,,903d185fccf839df
1495632091267,-85,,903d185fccf839df
1495632091366,-85,,903d185fccf839df
1495632091472,-85,,903d185fccf839df
1495632091569,-85,,903d185fccf839df
1495632091675,-85,,903d185fccf839df
1495632091777,-85,,903d185fccf839df
1495632091871,-85,,903d185fccf839df
1495632091969,-85,,903d185fccf839df
1495632092069,-85,,903d185fccf839df
1495632092159,-85,,903d185fccf839df
1495632092267,-85,,903d185fccf839df
1495632092363,-85,,903d185fccf839df
1495632092473,-85,,903d185fccf839df
1495632092586,-85,,903d185fccf839df
1495632092738,-85,,903d185fccf839df
1495632092881,-85,,903d185fccf839df
1495632092981,-85,,903d185fccf839df
1495632093101,-85,,903d185fccf839df
1495632093167,-85,,903d185fccf839df
1495632093290,-85,,903d185fccf839df
1495632093375,-85,,903d185fccf839df
1495632093463,-85,,903d185fccf839df
1495632093571,-85,,903d185fccf839df
1495632093666,-85,,903d185fccf839df
1495632093776,-85,,903d185fccf839df
1495632093864,-85,,903d185fccf839df
1495632093984,-85,,903d185fccf839df
1495632094074,-85,,903d185fccf839df
1495632094163,-85,,903d185fccf839df
1495632094270,-85,,903d185fccf839df
1495632094364,-85,,903d185fccf839df
1495632094470,-85,,903d185fccf839df
1495632094572,-85,,903d185fccf839df
1495632094668,-85,,903d185fccf839df
1495632094777,-85,,903d185fccf839df
1495632094862,-85,,903d185fccf839df
1495632094964,-85,,903d185fccf839df
1495632095062,-85,,903d185fccf839df
1495632095170,-85,,903d185fccf839df
1495632095275,-85,,903d185fccf839df
1495632095379,-85,,903d185fccf839df
1495632095474,-85,,903d185fccf839df
1495632095567,-85,,903d185fccf839df
1495632095673,-85,,903d185fccf839df
1495632095774,-85,,903d185fccf839df
1495632095873,-85,,903d185fccf839df
1495632095970,-85,,903d185fccf839df
1495632096058,-85,,903d185fccf839df
1495632096174,-85,,903d185fccf839df
1495632096265,-85,,903d185fccf839df
1495632096369,-85,,903d185fccf839df
1495632096471,-85,,903d185fccf839df
1495632096563,-85,,903d185fccf839df
1495632096669,-85,,903d185fccf839df
1495632096773,-85,,903d185fccf839df
1495632096874,-85,,903d185fccf839df
1495632096965,-85,,903d185fccf839df
1495632097072,-85,,903d185fccf839df
1495632097166,-85,,903d185fccf839df
1495632097271,-85,,903d185fccf839df
1495632097356,-85,,903d185fccf839df
1495632097475,-85,,903d185fccf839df
1495632097565,-85,,903d185fccf839df
1495632097676,-85,,903d185fccf839df
1495632097771,-85,,903d185fccf839df
1495632097868,-85,,903d185fccf839df
1495632097963,-85,,903d185fccf839df
1495632098065,-85,,903d185fccf839df
1495632098172,-85,,903d185fccf839df
1495632098264,-85,,903d185fccf839df
1495632098366,-85,,903d185fccf839df
1495632098463,-85,,903d185fccf839df
1495632098569,-85,,903d185fccf839df
1495632098671,-85,,903d185fccf839df
1495632098770,-85,,903d185fccf839df
1495632098860,-85,,903d185fccf839df
1495632098969,-85,,903d185fccf839df
1495632099079,-85,,903d185fccf839df
1495632099166,-85,,903d185fccf839df
1495632099274,-85,,903d185fccf839df
1495632099367,-85,,903d185fccf839df
1495632099486,-85,,903d185fccf839df
1495632099564,-85,,903d185fccf839df
1495632099669,-85,,903d185fccf839df
1495632099769,-85,,903d185fccf839df
1495632099873,-85,,903d185fccf839df
1495632099962,-85,,903d185fccf839df
1495632100074,-85,,903d185fccf839df
1495632100170,-85,,903d185fccf839df
1495632100282,-85,,903d185fccf839df
1495632100378,-85,,903d185fccf839df
1495632100474,-85,,903d185fccf839df
1495632100569,-85,,903d185fccf839df
1495632100663,-85,,903d185fccf839df
1495632100768,-85,,903d185fccf839df
1495632100875,-85,,903d185fccf839df
1495632100974,-85,,903d185fccf839df
1495632101081,-85,,903d185fccf839df
1495632101178,-85,,903d185fccf839df
1495632101289,-85,,903d185fccf839df
1495632101361,-85,,903d185fccf839df
1495632101461,-85,,903d185fccf839df
1495632101568,-85,,903d185fccf839df
1495632101664,-85,,903d185fccf839df
1495632101783,-85,,903d185fccf839df
1495632101865,-85,,903d185fccf839df
1495632101961,-85,,903d185fccf839df
1495632102061,-85,,903d185fccf839df
1495632102162,-85,,903d185fccf839df
1495632102275,-85,,903d185fccf839df
1495632102367,-85,,903d185fccf839df
1495632102469,-85,,903d185fccf839df
1495632102555,-85,,903d185fccf839df
1495632102662,-85,,903d185fccf839df
1495632102769,-85,,903d185fccf839df
1495632102869,-85,,903d185fccf839df
1495632102960,-85,,903d185fccf839df
1495632103074,-85,,903d185fccf839df
1495632103164,-85,,903d185fccf839df
1495632103274,-85,,903d185fccf839df
1495632103371,-85,,903d185fccf839df
1495632103461,-85,,903d185fccf839df
1495632103564,-85,,903d185fccf839df
1495632103666,-85,,903d185fccf839df
1495632103772,-85,,903d185fccf839df
1495632103865,-85,,903d185fccf839df
1495632103962,-85,,903d185fccf839df
1495632104070,-85,,903d185fccf839df
1495632104164,-85,,903d185fccf839df
1495632104278,-85,,903d185fccf839df
1495632104365,-85,,903d185fccf839df
1495632104471,-85,,903d185fccf839df
1495632104568,-85,,903d185fccf839df
1495632104665,-85,,903d185fccf839df
1495632104766,-85,,903d185fccf839df
1495632104862,-85,,903d185fccf839df
1495632104961,-85,,903d185fccf839df
1495632105076,-85,,903d185fccf839df
1495632105167,-85,,903d185fccf839df
1495632105284,-85,,903d185fccf839df
1495632105370,-85,,903d185fccf839df
1495632105464,-85,,903d185fccf839df
1495632105571,-85,,903d185fccf839df
1495632105665,-85,,903d185fccf839df
1495632105764,-85,,903d185fccf839df
1495632105870,-85,,903d185fccf839df
1495632105967,-85,,903d185fccf839df
1495632106072,-85,,903d185fccf839df
1495632106241,-85,,903d185fccf839df
1495632106336,-85,,903d185fccf839df
1495632106376,-85,,903d185fccf839df
1495632106470,-85,,903d185fccf839df
1495632106579,-85,,903d185fccf839df
1495632106669,-85,,903d185fccf839df
1495632106768,-85,,903d185fccf839df
1495632106866,-85,,903d185fccf839df
1495632106968,-85,,903d185fccf839df
1495632107066,-85,,903d185fccf839df
1495632107167,-85,,903d185fccf839df
1495632107275,-85,,903d185fccf839df
1495632107365,-85,,903d185fccf839df
1495632107473,-85,,903d185fccf839df
1495632107567,-85,,903d185fccf839df
1495632107670,-85,,903d185fccf839df
1495632107763,-85,,903d185fccf839df
1495632107862,-85,,903d185fccf839df
1495632107963,-85,,903d185fccf839df
1495632108083,-85,,903d185fccf839df
1495632108167,-85,,903d185fccf839df
1495632108280,-85,,903d185fccf839df
1495632108366,-85,,903d185fccf839df
1495632108481,-85,,903d185fccf839df
1495632108564,-85,,903d185fccf839df
1495632108674,-85,,903d185fccf839df
1495632108780,-85,,903d185fccf839df
1495632108889,-85,,903d185fccf839df
1495632109041,-85,,903d185fccf839df
1495632109086,-85,,903d185fccf839df
1495632109165,-85,,903d185fccf839df
1495632109272,-85,,903d185fccf839df
1495632109367,-85,,903d185fccf839df
1495632109456,-85,,903d185fccf839df
1495632109579,-85,,903d185fccf839df
1495632109671,-85,,903d185fccf839df
1495632109769,-85,,903d185fccf839df
1495632109870,-85,,903d185fccf839df
1495632109975,-85,,903d185fccf839df
1495632110059,-85,,903d185fccf839df
1495632110170,-85,,903d185fccf839df
1495632110277,-85,,903d185fccf839df
1495632110378,-85,,903d185fccf839df
1495632110467,-85,,903d185fccf839df
1495632110571,-85,,903d185fccf839df
1495632110674,-85,,903d185fccf839df
1495632110764,-85,,903d185fccf839df
1495632110868,-85,,903d185fccf839df
1495632110964,-85,,903d185fccf839df
1495632111072,-85,,903d185fccf839df
1495632111165,-85,,903d185fccf839df
1495632111269,-85,,903d185fccf839df
1495632111396,-85,,903d185fccf839df
1495632111472,-85,,903d185fccf839df
1495632111566,-85,,903d185fccf839df
1495632111667,-85,,903d185fccf839df
1495632111769,-85,,903d185fccf839df
1495632111873,-85,,903d185fccf839df
1495632111970,-85,,903d185fccf839df
1495632112071,-85,,903d185fccf839df
1495632112165,-85,,903d185fccf839df
1495632112282,-85,,903d185fccf839df
1495632112369,-85,,903d185fccf839df
1495632112462,-85,,903d185fccf839df
1495632112570,-85,,903d185fccf839df
1495632112668,-85,,903d185fccf839df
1495632112765,-85,,903d185fccf839df
1495632112869,-85,,903d185fccf839df
1495632112968,-85,,903d185fccf839df
1495632113067,-85,,903d185fccf839df
1495632113170,-85,,903d185fccf839df
1495632113289,-85,,903d185fccf839df
1495632113371,-85,,903d185fccf839df
1495632113475,-85,,903d185fccf839df
1495632113567,-85,,903d185fccf839df
1495632113665,-85,,903d185fccf839df
1495632113772,-85,,903d185fccf839df
1495632113862,-85,,903d185fccf839df
1495632113969,-85,,903d185fccf839df
1495632114077,-85,,903d185fccf839df
1495632114170,-85,,903d185fccf839df
1495632114267,-85,,903d185fccf839df
1495632114369,-85,,903d185fccf839df
1495632114470,-85,,903d185fccf839df
1495632114564,-85,,903d185fccf839df
1495632114671,-85,,903d185fccf839df
1495632114773,-85,,903d185fccf839df
1495632114876,-85,,903d185fccf839df
1495632114972,-85,,903d185fccf839df
1495632115068,-85,,903d185fccf839df
1495632115167,-85,,903d185fccf839df
1495632115277,-85,,903d185fccf839df
1495632115364,-85,,903d185fccf839df
1495632115467,-85,,903d185fccf839df
1495632115576,-85,,903d185fccf839df
1495632115671,-85,,903d185fccf839df
1495632115769,-85,,903d185fccf839df
1495632115868,-85,,903d185fccf839df
1495632115961,-85,,903d185fccf839df
1495632116062,-85,,903d185fccf839df
1495632116162,-85,,903d185fccf839df
1495632116367,-85,,903d185fccf839df
1495632116455,-103,,903d185fccf839df
1495632116473,-103,,903d185fccf839df
1495632116573,-103,,903d185fccf839df
1495632116666,-103,,903d185fccf839df
1495632116775,-103,,903d185fccf839df
1495632116870,-103,,903d185fccf839df
1495632116970,-103,,903d185fccf839df
1495632117062,-103,,903d185fccf839df
1495632117164,-103,,903d185fccf839df
1495632117269,-103,,903d185fccf839df
1495632117365,-103,,903d185fccf839df
1495632117470,-103,,903d185fccf839df
1495632117573,-103,,903d185fccf839df
1495632117671,-103,,903d185fccf839df
1495632117766,-103,,903d185fccf839df
1495632117868,-103,,903d185fccf839df
1495632117968,-103,,903d185fccf839df
1495632118068,-103,,903d185fccf839df
1495632118164,-103,,903d185fccf839df
1495632118268,-103,,903d185fccf839df
1495632118368,-103,,903d185fccf839df
1495632118464,-103,,903d185fccf839df
1495632118568,-103,,903d185fccf839df
1495632118668,-103,,903d185fccf839df
1495632118777,-103,,903d185fccf839df
1495632118870,-103,,903d185fccf839df
1495632118989,-103,,903d185fccf839df
1495632119066,-103,,903d185fccf839df
1495632119159,-103,,903d185fccf839df
1495632119360,-103,,903d185fccf839df
1495632119472,-105,,903d185fccf839df
1495632119485,-105,,903d185fccf839df
1495632119565,-105,,903d185fccf839df
1495632119670,-105,,903d185fccf839df
1495632119770,-105,,903d185fccf839df
1495632119870,-105,,903d185fccf839df
1495632119962,-105,,903d185fccf839df
1495632120085,-105,,903d185fccf839df
1495632120193,-105,,903d185fccf839df
1495632120269,-105,,903d185fccf839df
1495632120369,-105,,903d185fccf839df
1495632120486,-105,,903d185fccf839df
1495632120569,-105,,903d185fccf839df
1495632120671,-105,,903d185fccf839df
1495632120790,-105,,903d185fccf839df
1495632120878,-105,,903d185fccf839df
1495632120982,-105,,903d185fccf839df
1495632121069,-105,,903d185fccf839df
1495632121171,-105,,903d185fccf839df
1495632121268,-105,,903d185fccf839df
1495632121363,-105,,903d185fccf839df
1495632121470,-105,,903d185fccf839df
1495632121570,-105,,903d185fccf839df
1495632121671,-105,,903d185fccf839df
1495632121767,-105,,903d185fccf839df
1495632121866,-105,,903d185fccf839df
1495632121969,-105,,903d185fccf839df
1495632122070,-105,,903d185fccf839df
1495632122169,-105,,903d185fccf839df
1495632122275,-105,,903d185fccf839df
1495632122366,-105,,903d185fccf839df
1495632122468,-105,,903d185fccf839df
1495632122588,-105,,903d185fccf839df
1495632122675,-105,,903d185fccf839df
1495632122760,-105,,903d185fccf839df
1495632122866,-105,,903d185fccf839df
1495632122967,-105,,903d185fccf839df
1495632123070,-105,,903d185fccf839df
1495632123168,-105,,903d185fccf839df
1495632123278,-105,,903d185fccf839df
1495632123386,-105,,903d185fccf839df
1495632123470,-105,,903d185fccf839df
1495632123564,-105,,903d185fccf839df
1495632123679,-105,,903d185fccf839df
1495632123768,-105,,903d185fccf839df
1495632123871,-105,,903d185fccf839df
1495632123976,-105,,903d185fccf839df
1495632124071,-105,,903d185fccf839df
1495632124170,-105,,903d185fccf839df
1495632124276,-105,,903d185fccf839df
1495632124364,-105,,903d185fccf839df
1495632124476,-105,,903d185fccf839df
1495632124576,-105,,903d185fccf839df
1495632124669,-105,,903d185fccf839df
1495632124767,-105,,903d185fccf839df
1495632124881,-105,,903d185fccf839df
1495632124958,-105,,903d185fccf839df
1495632125071,-105,,903d185fccf839df
1495632125166,-105,,903d185fccf839df
1495632125267,-105,,903d185fccf839df
1495632125367,-105,,903d185fccf839df
1495632125471,-105,,903d185fccf839df
1495632125577,-105,,903d185fccf839df
1495632125675,-105,,903d185fccf839df
1495632125764,-105,,903d185fccf839df
1495632125859,-105,,903d185fccf839df
1495632125969,-105,,903d185fccf839df
1495632126065,-105,,903d185fccf839df
1495632126176,-105,,903d185fccf839df
1495632126273,-105,,903d185fccf839df
1495632126377,-105,,903d185fccf839df
1495632126474,-105,,903d185fccf839df
1495632126566,-105,,903d185fccf839df
1495632126682,-105,,903d185fccf839df
1495632126775,-105,,903d185fccf839df
1495632126880,-105,,903d185fccf839df
1495632126970,-105,,903d185fccf839df
1495632127068,-105,,903d185fccf839df
1495632127168,-105,,903d185fccf839df
1495632127287,-105,,903d185fccf839df
1495632127388,-105,,903d185fccf839df
1495632127476,-105,,903d185fccf839df
1495632127565,-105,,903d185fccf839df
