prediction, timestamp 
sitting,1495705512130
sitting,1495705513491
sitting,1495705515000
sitting,1495705516484
sitting,1495705518003
sitting,1495705519531
sitting,1495705520991
sitting,1495705522524
sitting,1495705523988
sitting,1495705525493
sitting,1495705527002
sitting,1495705528534
sitting,1495705529991
sitting,1495705531474
sitting,1495705532986
sitting,1495705534480
sitting,1495705535990
sitting,1495705537484
sitting,1495705539000
sitting,1495705540487
sitting,1495705542030
sitting,1495705544013
sitting,1495705545433
sitting,1495705546932
sitting,1495705548425
sitting,1495705549961
sitting,1495705551476
sitting,1495705552953
sitting,1495705554438
sitting,1495705555939
sitting,1495705557446
sitting,1495705558953
sitting,1495705560433
sitting,1495705561926
sitting,1495705562290
sitting,1495705563736
sitting,1495705565199
sitting,1495705566701
sitting,1495705568210
sitting,1495705569704
sitting,1495705571204
sitting,1495705572723
sitting,1495705574195
sitting,1495705575743
sitting,1495705577202
walking,1495705578703
sitting,1495705580202
walking downstairs,1495705581704
walking downstairs,1495705583201
walking downstairs,1495705584708
walking,1495705586234
sitting,1495705587720
walking,1495705589203
sitting,1495705590715
sitting,1495705592216
sitting,1495705593705
sitting,1495705595192
sitting,1495705596739
sitting,1495705598235
sitting,1495705599718
sitting,1495705601241
sitting,1495705602712
sitting,1495705604215
sitting,1495705605703
sitting,1495705607198
sitting,1495705608703
sitting,1495705610250
sitting,1495705611690
sitting,1495705613188
sitting,1495705614698
sitting,1495705616195
sitting,1495705617698
sitting,1495705619201
sitting,1495705620697
sitting,1495705622372
sitting,1495705623708
sitting,1495705625207
sitting,1495705626709
sitting,1495705628197
sitting,1495705629708
sitting,1495705631225
sitting,1495705632718
sitting,1495705634240
sitting,1495705635691
sitting,1495705637204
sitting,1495705638682
sitting,1495705640175
sitting,1495705641678
sitting,1495705643185
sitting,1495705644696
sitting,1495705646197
sitting,1495705647693
sitting,1495705649244
sitting,1495705650709
sitting,1495705652195
sitting,1495705654280
sitting,1495705655214
sitting,1495705656706
sitting,1495705658197
sitting,1495705659705
sitting,1495705661237
sitting,1495705662711
sitting,1495705664207
sitting,1495705665693
sitting,1495705668136
sitting,1495705668698
