prediction, timestamp 
sitting,1497538116787
walking upstairs,1497538118179
walking downstairs,1497538119706
sitting,1497538121208
sitting,1497538122770
sitting,1497538124178
sitting,1497538125695
walking downstairs,1497538127203
walking,1497538128680
sitting,1497538130189
sitting,1497538131672
walking downstairs,1497538133201
walking downstairs,1497538134688
walking downstairs,1497538136183
walking downstairs,1497538137667
walking,1497538139181
walking downstairs,1497538140693
walking downstairs,1497538142178
walking downstairs,1497538143660
walking downstairs,1497538145168
walking downstairs,1497538146670
walking downstairs,1497538148176
walking downstairs,1497538149669
walking downstairs,1497538151181
walking downstairs,1497538152676
walking downstairs,1497538154184
walking downstairs,1497538155634
walking downstairs,1497538157178
walking downstairs,1497538158663
walking downstairs,1497538160162
walking downstairs,1497538161664
walking downstairs,1497538163174
walking upstairs,1497538164690
walking downstairs,1497538166180
walking downstairs,1497538167765
walking downstairs,1497538169170
walking downstairs,1497538170670
walking downstairs,1497538172172
walking downstairs,1497538173671
walking,1497538175177
walking downstairs,1497538176660
sitting,1497538178213
sitting,1497538179678
sitting,1497538181175
sitting,1497538182671
walking,1497538184168
walking downstairs,1497538185659
walking downstairs,1497538187175
walking downstairs,1497538188676
walking downstairs,1497538190169
walking downstairs,1497538191733
walking downstairs,1497538193243
walking downstairs,1497538194755
walking downstairs,1497538196264
walking downstairs,1497538197743
walking downstairs,1497538199256
walking downstairs,1497538200741
walking downstairs,1497538202250
walking downstairs,1497538203773
walking downstairs,1497538205254
walking downstairs,1497538206766
walking downstairs,1497538208249
walking downstairs,1497538209742
walking downstairs,1497538211246
walking downstairs,1497538212741
walking downstairs,1497538214284
walking downstairs,1497538215750
walking downstairs,1497538217242
walking downstairs,1497538218742
walking downstairs,1497538220239
walking downstairs,1497538221741
sitting,1497538223265
sitting,1497538224746
sitting,1497538226272
sitting,1497538227750
sitting,1497538229247
sitting,1497538230748
sitting,1497538232244
sitting,1497538233738
sitting,1497538235239
sitting,1497538236745
sitting,1497538238299
sitting,1497538239746
sitting,1497538241241
sitting,1497538242741
sitting,1497538244254
sitting,1497538245748
sitting,1497538247250
sitting,1497538248744
walking downstairs,1497538250277
walking downstairs,1497538251763
walking downstairs,1497538253250
walking downstairs,1497538254753
walking downstairs,1497538256244
walking downstairs,1497538257740
walking downstairs,1497538259245
walking downstairs,1497538260741
walking downstairs,1497538262327
walking downstairs,1497538263786
walking downstairs,1497538265235
walking downstairs,1497538266791
walking downstairs,1497538268232
walking downstairs,1497538269743
walking downstairs,1497538271266
walking downstairs,1497538272737
walking downstairs,1497538274255
walking downstairs,1497538275787
walking downstairs,1497538277237
walking downstairs,1497538278754
walking downstairs,1497538280245
walking downstairs,1497538281743
walking downstairs,1497538283245
walking downstairs,1497538284743
walking downstairs,1497538286244
walking downstairs,1497538287792
walking downstairs,1497538289243
walking downstairs,1497538290732
walking downstairs,1497538292283
walking upstairs,1497538293737
walking downstairs,1497538295237
walking downstairs,1497538296749
walking downstairs,1497538298231
walking,1497538299771
walking downstairs,1497538301252
walking downstairs,1497538302743
walking downstairs,1497538304236
walking downstairs,1497538305734
walking downstairs,1497538307241
walking downstairs,1497538308738
walking downstairs,1497538310244
walking downstairs,1497538311780
walking downstairs,1497538313246
walking downstairs,1497538314743
walking downstairs,1497538316291
walking downstairs,1497538317747
walking downstairs,1497538319250
walking downstairs,1497538320756
walking downstairs,1497538322232
walking downstairs,1497538323762
walking downstairs,1497538325280
walking downstairs,1497538326743
walking downstairs,1497538328246
walking downstairs,1497538329744
walking downstairs,1497538331236
walking downstairs,1497538332781
walking downstairs,1497538334245
walking downstairs,1497538335737
walking downstairs,1497538337299
walking downstairs,1497538338742
walking downstairs,1497538340238
walking,1497538341742
walking downstairs,1497538343247
walking downstairs,1497538344737
walking downstairs,1497538346245
walking downstairs,1497538347726
walking downstairs,1497538349282
walking downstairs,1497538350736
walking downstairs,1497538352239
walking downstairs,1497538353729
walking downstairs,1497538355238
walking downstairs,1497538356732
walking downstairs,1497538358252
walking downstairs,1497538359725
walking downstairs,1497538361311
walking downstairs,1497538362747
walking downstairs,1497538364246
walking downstairs,1497538365733
walking downstairs,1497538367243
walking downstairs,1497538368752
walking downstairs,1497538370257
walking downstairs,1497538373268
walking downstairs,1497538374792
walking downstairs,1497538376325
walking downstairs,1497538377743
walking downstairs,1497538379250
walking downstairs,1497538380747
walking downstairs,1497538382247
walking downstairs,1497538383727
walking downstairs,1497538385234
walking downstairs,1497538386736
walking downstairs,1497538388290
walking downstairs,1497538389736
walking downstairs,1497538391250
walking downstairs,1497538392750
walking downstairs,1497538394237
walking downstairs,1497538395738
walking downstairs,1497538397235
walking downstairs,1497538398736
