timestamp, latitude, longitude, accuracy, UUID 
1508507805220,48.1508617,11.5679454,11.062999725341797,,b152918cb29dbf4
1508507825107,48.1507745,11.5678993,19.447999954223633,,b152918cb29dbf4
1508507827000,48.150841,11.5679351,4,,b152918cb29dbf4
1508507828000,48.1508205,11.5679149,4,,b152918cb29dbf4
1508507829000,48.1507917,11.5679117,4,,b152918cb29dbf4
1508507830000,48.1507647,11.5679038,4,,b152918cb29dbf4
1508507831000,48.1507406,11.5678925,4,,b152918cb29dbf4
1508507832000,48.150719,11.5678963,4,,b152918cb29dbf4
1508507833000,48.1506982,11.5678939,4,,b152918cb29dbf4
1508507834000,48.1506834,11.5678847,4,,b152918cb29dbf4
1508507835000,48.1506713,11.5678801,4,,b152918cb29dbf4
1508507836000,48.1506561,11.5678778,4,,b152918cb29dbf4
1508507837000,48.1506404,11.5678752,4,,b152918cb29dbf4
1508507838000,48.1506293,11.5678594,4,,b152918cb29dbf4
1508507839000,48.1506202,11.5678474,4,,b152918cb29dbf4
1508507840000,48.1506121,11.567841,4,,b152918cb29dbf4
1508507841000,48.1506019,11.5678338,4,,b152918cb29dbf4
1508507842000,48.1505872,11.5678228,4,,b152918cb29dbf4
1508507843000,48.150575,11.5678076,4,,b152918cb29dbf4
1508507844000,48.1505624,11.567801,4,,b152918cb29dbf4
1508507845000,48.1505498,11.5677915,4,,b152918cb29dbf4
1508507846000,48.1505363,11.5677819,4,,b152918cb29dbf4
1508507847000,48.1505238,11.5677721,4,,b152918cb29dbf4
1508507848000,48.1505096,11.5677666,4,,b152918cb29dbf4
1508507849000,48.1504939,11.5677623,4,,b152918cb29dbf4
1508507850000,48.1504765,11.5677521,4,,b152918cb29dbf4
1508507851000,48.1504661,11.5677425,4,,b152918cb29dbf4
1508507852000,48.1504572,11.5677315,4,,b152918cb29dbf4
1508507853000,48.1504509,11.5677231,4,,b152918cb29dbf4
1508507852883,48.1504509,11.5677231,6.763000011444092,,b152918cb29dbf4
1508507854000,48.1504416,11.5677128,4,,b152918cb29dbf4
1508507855000,48.1504367,11.5676982,4,,b152918cb29dbf4
1508507856000,48.1504284,11.5676874,4,,b152918cb29dbf4
1508507857000,48.1504207,11.5676738,4,,b152918cb29dbf4
1508507858000,48.150409,11.5676555,4,,b152918cb29dbf4
1508507859000,48.1504025,11.5676428,4,,b152918cb29dbf4
