prediction, timestamp 
sitting,1496336727587
sitting,1496336728859
sitting,1496336730383
sitting,1496336731898
sitting,1496336733392
sitting,1496336734870
sitting,1496336736403
sitting,1496336737909
sitting,1496336739340
sitting,1496336740862
sitting,1496336742355
sitting,1496336744012
sitting,1496336745403
sitting,1496336746845
sitting,1496336748393
sitting,1496336749853
sitting,1496336751336
sitting,1496336752851
sitting,1496336754397
sitting,1496336755830
sitting,1496336757324
sitting,1496336758883
sitting,1496336760434
sitting,1496336762791
sitting,1496336763804
sitting,1496336765813
sitting,1496336766788
sitting,1496336768792
sitting,1496336769829
sitting,1496336771848
sitting,1496336772892
sitting,1496336774843
sitting,1496336775839
sitting,1496336777856
sitting,1496336778795
sitting,1496336780751
sitting,1496336781751
sitting,1496336782885
sitting,1496336784356
sitting,1496336785866
walking downstairs,1496336787354
sitting,1496336788879
walking downstairs,1496336790348
walking downstairs,1496336791860
sitting,1496336793394
sitting,1496336794854
sitting,1496336796365
sitting,1496336797868
sitting,1496336799343
sitting,1496336800853
sitting,1496336802363
sitting,1496336803863
sitting,1496336805375
sitting,1496336806860
sitting,1496336808350
sitting,1496336809846
sitting,1496336811352
sitting,1496336812848
sitting,1496336814357
sitting,1496336815888
sitting,1496336817365
sitting,1496336818872
sitting,1496336820369
sitting,1496336821852
sitting,1496336823391
sitting,1496336824867
sitting,1496336826355
sitting,1496336827864
sitting,1496336829350
sitting,1496336830858
sitting,1496336832345
sitting,1496336833845
sitting,1496336835414
sitting,1496336836868
sitting,1496336838352
sitting,1496336839860
sitting,1496336841355
sitting,1496336842842
sitting,1496336844344
sitting,1496336845860
sitting,1496336847423
sitting,1496336848891
sitting,1496336850348
sitting,1496336851862
sitting,1496336853358
sitting,1496336854863
sitting,1496336856351
sitting,1496336857903
sitting,1496336859361
sitting,1496336860901
sitting,1496336862351
sitting,1496336863944
sitting,1496336865342
sitting,1496336866852
sitting,1496336868535
sitting,1496336869851
sitting,1496336871358
sitting,1496336872899
sitting,1496336874353
sitting,1496336875860
sitting,1496336877370
sitting,1496336878851
sitting,1496336880575
sitting,1496336881853
sitting,1496336883350
sitting,1496336884904
sitting,1496336886344
sitting,1496336887867
sitting,1496336889363
sitting,1496336890869
sitting,1496336892350
sitting,1496336893854
sitting,1496336895351
sitting,1496336896883
sitting,1496336898599
sitting,1496336899861
sitting,1496336901862
sitting,1496336902839
sitting,1496336904340
sitting,1496336905839
sitting,1496336907373
sitting,1496336908877
sitting,1496336910354
sitting,1496336911850
sitting,1496336913360
sitting,1496336915039
sitting,1496336916341
sitting,1496336917861
sitting,1496336919413
sitting,1496336920857
sitting,1496336922355
sitting,1496336923881
sitting,1496336925363
sitting,1496336926858
sitting,1496336928354
sitting,1496336929856
sitting,1496336931392
sitting,1496336933676
sitting,1496336934341
sitting,1496336935855
sitting,1496336937370
sitting,1496336938852
sitting,1496336940349
sitting,1496336941859
sitting,1496336943355
sitting,1496336944857
sitting,1496336946388
sitting,1496336947858
sitting,1496336949369
sitting,1496336950874
sitting,1496336952354
sitting,1496336953850
sitting,1496336955361
sitting,1496336956907
sitting,1496336958365
sitting,1496336959859
sitting,1496336961353
sitting,1496336962873
sitting,1496336964357
sitting,1496336965854
sitting,1496336967365
sitting,1496336968920
sitting,1496336970360
sitting,1496336971860
sitting,1496336973359
sitting,1496336974848
sitting,1496336976358
sitting,1496336977852
sitting,1496336979350
sitting,1496336980908
sitting,1496336982353
sitting,1496336983857
sitting,1496336985348
sitting,1496336986861
sitting,1496336988362
sitting,1496336989856
sitting,1496336991352
sitting,1496336992890
sitting,1496336994355
sitting,1496336995851
sitting,1496336997357
sitting,1496336998861
sitting,1496337000345
sitting,1496337001864
sitting,1496337003398
sitting,1496337004855
sitting,1496337006350
sitting,1496337007849
sitting,1496337009353
sitting,1496337010876
sitting,1496337012365
sitting,1496337013865
sitting,1496337015426
sitting,1496337019632
sitting,1496337019856
sitting,1496337021375
sitting,1496337022853
sitting,1496337024355
sitting,1496337025852
sitting,1496337027349
sitting,1496337028841
sitting,1496337030402
sitting,1496337031856
sitting,1496337033364
sitting,1496337034857
sitting,1496337036384
sitting,1496337037849
sitting,1496337039348
sitting,1496337040861
sitting,1496337042355
sitting,1496337043898
sitting,1496337045366
sitting,1496337046868
sitting,1496337048368
sitting,1496337049855
sitting,1496337051359
sitting,1496337052857
sitting,1496337054344
sitting,1496337055874
sitting,1496337057412
sitting,1496337058888
sitting,1496337060402
sitting,1496337061847
sitting,1496337063415
sitting,1496337064873
sitting,1496337066371
sitting,1496337067848
sitting,1496337069353
sitting,1496337070866
sitting,1496337072419
sitting,1496337074080
sitting,1496337075357
sitting,1496337076850
sitting,1496337078380
sitting,1496337079867
sitting,1496337081351
sitting,1496337082885
sitting,1496337084354
sitting,1496337085924
sitting,1496337087358
sitting,1496337088866
sitting,1496337090360
sitting,1496337091862
sitting,1496337093366
sitting,1496337094853
sitting,1496337096358
sitting,1496337097868
sitting,1496337099413
sitting,1496337100845
sitting,1496337102356
sitting,1496337103893
sitting,1496337105357
sitting,1496337106871
sitting,1496337108355
sitting,1496337109851
sitting,1496337111418
sitting,1496337112860
sitting,1496337114363
sitting,1496337115894
sitting,1496337117360
sitting,1496337118889
sitting,1496337120354
sitting,1496337122167
sitting,1496337123463
sitting,1496337124856
sitting,1496337126356
sitting,1496337128107
sitting,1496337129334
sitting,1496337130851
sitting,1496337132472
