1495768551311,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768551595,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768551906,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768552191,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768552504,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768552788,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768553109,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768553395,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768553697,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768554000,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768554310,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768554613,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768554901,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768555198,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768555499,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768555798,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768556106,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768556411,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768556703,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
1495768557003,78:94:b4:16:b5:a6,-84;,38:10:d5:f1:1e:94,-86;,2a:a4:3c:db:88:62,-69;,08:96:d7:48:90:84,-76;,08:96:d7:48:90:85,-72;,2e:a4:3c:db:88:62,-74;,18:83:bf:e5:ab:89,-79;,2a:a4:3c:db:88:d0,-79;,24:00:ba:61:40:dc,-79;,c8:d3:ff:7c:b3:b5,-80;,58:20:b1:3d:14:f7,-81;,38:10:d5:1b:9d:7b,-82;,e4:3e:d7:75:1e:b1,-83;,08:7a:4c:36:df:54,-83;,94:10:3e:a8:37:24,-84;,38:10:d5:92:85:11,-90;,08:7a:4c:36:df:56,-90;,f4:8e:92:00:bf:1a,-90;,24:00:ba:61:40:de,-91;,e0:28:6d:e0:44:df,-85;,fc:0a:81:be:cb:30,-86;,e2:28:6d:e0:44:df,-86;,36:81:c4:c9:ae:e1,-88;,0a:96:d7:90:30:0d,-88;,34:81:c4:c9:ae:e1,-89;,94:10:3e:a8:34:32,-89;,34:31:c4:ea:06:3e,-89;,1c:c6:3c:9a:1f:a3,-90;,84:24:8d:59:4f:82,-91;,9c:80:df:2c:ce:da,-91;,a8:d3:f7:36:da:87,-93;,00:3a:9a:72:06:a1,-90;,00:3a:9a:72:06:a0,-86;,24:00:ba:61:40:dd,-80;,24:00:ba:61:40:df,-90;,00:3a:9a:72:06:a2,-90;,,903d185fccf839df
