UUID, meanHeading, class, timestamp 
903d185fccf839df,108.30749380210179,undefined,1495275628710
903d185fccf839df,109.80163225159029,undefined,1495275629762
903d185fccf839df,114.14161586334171,undefined,1495275630715
903d185fccf839df,120.32281629024575,undefined,1495275631697
903d185fccf839df,124.77932316513233,undefined,1495275632706
903d185fccf839df,123.54846253047786,undefined,1495275633715
903d185fccf839df,121.87270190104566,undefined,1495275634709
903d185fccf839df,122.32892612740534,undefined,1495275635710
903d185fccf839df,124.04276273956293,undefined,1495275636715
903d185fccf839df,122.49769564847348,undefined,1495275637707
903d185fccf839df,123.19286893326404,undefined,1495275638698
903d185fccf839df,127.9585737741659,undefined,1495275639712
903d185fccf839df,130.24878201366045,undefined,1495275640702
903d185fccf839df,127.88125010703784,undefined,1495275641780
903d185fccf839df,125.84465466480246,undefined,1495275642711
903d185fccf839df,123.62319722168024,undefined,1495275643718
903d185fccf839df,122.01896650241545,undefined,1495275644702
903d185fccf839df,123.5449980872322,undefined,1495275645717
903d185fccf839df,125.89861594479324,undefined,1495275646702
903d185fccf839df,125.96346204678647,undefined,1495275647711
903d185fccf839df,125.85784554090175,undefined,1495275648718
903d185fccf839df,126.51759999249668,undefined,1495275649696
903d185fccf839df,127.79501748105274,undefined,1495275650699
903d185fccf839df,125.83024687244942,undefined,1495275651712
903d185fccf839df,123.68011129309585,undefined,1495275652696
903d185fccf839df,124.33802105174048,undefined,1495275653701
903d185fccf839df,124.14128166884491,undefined,1495275654733
903d185fccf839df,124.09006814090044,undefined,1495275655702
903d185fccf839df,124.93578332412616,undefined,1495275656707
903d185fccf839df,126.5605516886199,undefined,1495275657715
903d185fccf839df,128.29495360038862,undefined,1495275658700
903d185fccf839df,127.15160800461946,undefined,1495275659713
903d185fccf839df,126.52874404081793,undefined,1495275660723
903d185fccf839df,124.55843160482796,undefined,1495275661710
903d185fccf839df,124.49050665655301,undefined,1495275662692
903d185fccf839df,123.22154681531606,undefined,1495275663704
903d185fccf839df,121.44371997461691,undefined,1495275664700
903d185fccf839df,121.82207734830094,undefined,1495275665699
903d185fccf839df,122.79015539588809,undefined,1495275666710
903d185fccf839df,123.68647162629624,undefined,1495275667699
903d185fccf839df,123.17390775142836,undefined,1495275668688
903d185fccf839df,121.99402254774608,undefined,1495275669710
903d185fccf839df,123.516969135308,undefined,1495275670694
903d185fccf839df,130.61853842340824,undefined,1495275671704
903d185fccf839df,137.2223868877899,undefined,1495275672713
903d185fccf839df,136.24506379800073,undefined,1495275673688
903d185fccf839df,123.10214529483521,undefined,1495275674687
903d185fccf839df,95.61742180800385,undefined,1495275675707
903d185fccf839df,75.95136327748881,undefined,1495275676700
903d185fccf839df,34.77157925086803,undefined,1495275677683
903d185fccf839df,295.2666051466466,undefined,1495275678703
903d185fccf839df,290.0544601809605,undefined,1495275679686
903d185fccf839df,307.9710244615609,undefined,1495275680698
903d185fccf839df,115.9287142212022,undefined,1495275681708
903d185fccf839df,133.00513132708815,undefined,1495275682693
903d185fccf839df,155.24007046219623,undefined,1495275683708
903d185fccf839df,162.02925459346378,undefined,1495275684702
903d185fccf839df,154.4047442847139,undefined,1495275685700
903d185fccf839df,153.27231647938316,undefined,1495275686689
903d185fccf839df,158.76085037007434,undefined,1495275687696
903d185fccf839df,154.58031822956912,undefined,1495275688691
903d185fccf839df,139.9926415116124,undefined,1495275689702
903d185fccf839df,128.61134617944703,undefined,1495275690715
903d185fccf839df,124.86041752175444,undefined,1495275691698
903d185fccf839df,124.54854424432406,undefined,1495275692700
903d185fccf839df,125.39524496174056,undefined,1495275693698
903d185fccf839df,125.7005451450794,undefined,1495275694689
903d185fccf839df,125.30318259128262,undefined,1495275695695
903d185fccf839df,125.85199861286128,undefined,1495275696695
903d185fccf839df,126.05925489891177,undefined,1495275697695
903d185fccf839df,125.54521590645588,undefined,1495275698693
903d185fccf839df,126.95750408004066,undefined,1495275699705
903d185fccf839df,128.8346441145897,undefined,1495275700686
903d185fccf839df,129.07018809161198,undefined,1495275701692
903d185fccf839df,128.24222749309263,undefined,1495275702693
903d185fccf839df,123.63234845723409,undefined,1495275703688
903d185fccf839df,117.33226396562986,undefined,1495275704691
903d185fccf839df,115.71339957674711,undefined,1495275705712
903d185fccf839df,119.52217210311026,undefined,1495275706690
903d185fccf839df,122.05335596719102,undefined,1495275707695
903d185fccf839df,122.28465724664916,undefined,1495275708694
903d185fccf839df,122.5282435870268,undefined,1495275709694
903d185fccf839df,121.56821836722303,undefined,1495275710698
903d185fccf839df,121.58264337695717,undefined,1495275711703
903d185fccf839df,123.79641302243787,undefined,1495275712695
903d185fccf839df,127.21522187339203,undefined,1495275713713
903d185fccf839df,131.7020904588673,undefined,1495275714707
903d185fccf839df,133.57922209776544,undefined,1495275715693
903d185fccf839df,131.2069648513295,undefined,1495275716691
903d185fccf839df,129.01620354716346,undefined,1495275717702
903d185fccf839df,126.64250093804341,undefined,1495275718694
903d185fccf839df,123.82123641599283,undefined,1495275719696
903d185fccf839df,119.81908941520156,undefined,1495275720707
903d185fccf839df,116.8113518900233,undefined,1495275721693
903d185fccf839df,114.76864724012374,undefined,1495275722696
903d185fccf839df,113.13757680163226,undefined,1495275723699
903d185fccf839df,113.6327283850209,undefined,1495275724688
903d185fccf839df,115.37112268582571,undefined,1495275725702
903d185fccf839df,117.81456676385426,undefined,1495275726703
903d185fccf839df,117.82506289665233,undefined,1495275727696
903d185fccf839df,118.42750672474635,undefined,1495275728693
903d185fccf839df,120.56877374788368,undefined,1495275729696
903d185fccf839df,123.26334564171557,undefined,1495275730689
903d185fccf839df,123.3488072230021,undefined,1495275731703
903d185fccf839df,125.26618992385426,undefined,1495275732698
903d185fccf839df,124.58467043122518,undefined,1495275733692
903d185fccf839df,123.5184185952674,undefined,1495275734691
903d185fccf839df,122.72094426540039,undefined,1495275735717
903d185fccf839df,126.12396182972624,undefined,1495275736704
903d185fccf839df,126.02487746094529,undefined,1495275737705
903d185fccf839df,124.41258411248896,undefined,1495275738703
903d185fccf839df,120.71448222498836,undefined,1495275739693
903d185fccf839df,118.56753883425694,undefined,1495275740693
903d185fccf839df,115.2540230768328,undefined,1495275741698
903d185fccf839df,116.46206495939909,undefined,1495275742689
903d185fccf839df,119.86253191367568,undefined,1495275743688
903d185fccf839df,121.52506840498441,undefined,1495275744696
903d185fccf839df,121.92239987146533,undefined,1495275745695
903d185fccf839df,124.05069488236349,undefined,1495275746699
903d185fccf839df,125.88362745717524,undefined,1495275747714
903d185fccf839df,126.50666923842776,undefined,1495275748689
903d185fccf839df,126.76642543617587,undefined,1495275749699
903d185fccf839df,125.46023631440917,undefined,1495275750709
903d185fccf839df,123.55724065984299,undefined,1495275751688
903d185fccf839df,121.90310200258506,undefined,1495275752694
903d185fccf839df,117.71129955925963,undefined,1495275753703
903d185fccf839df,110.13204178554207,undefined,1495275754694
903d185fccf839df,106.4600383358926,undefined,1495275755702
903d185fccf839df,109.98303457188702,undefined,1495275756718
903d185fccf839df,114.64220580507596,undefined,1495275757696
903d185fccf839df,117.1138970442779,undefined,1495275758694
903d185fccf839df,120.0255207878602,undefined,1495275759711
903d185fccf839df,124.09598188239103,undefined,1495275760690
903d185fccf839df,127.69684297073412,undefined,1495275761693
903d185fccf839df,125.9975002456735,undefined,1495275762709
903d185fccf839df,122.80029599414591,undefined,1495275763699
903d185fccf839df,120.80025316540683,undefined,1495275764693
903d185fccf839df,119.06001858267257,undefined,1495275765707
903d185fccf839df,117.13939103465985,undefined,1495275766692
903d185fccf839df,117.5321449178665,undefined,1495275767690
903d185fccf839df,121.57268480064215,undefined,1495275768714
903d185fccf839df,129.234900109696,undefined,1495275769686
903d185fccf839df,132.32809844935392,undefined,1495275770691
903d185fccf839df,128.36955155134555,undefined,1495275771726
903d185fccf839df,122.76269976831398,undefined,1495275772691
903d185fccf839df,118.99227732722422,undefined,1495275773692
903d185fccf839df,122.42189540895143,undefined,1495275774709
903d185fccf839df,126.21223404251963,undefined,1495275775686
903d185fccf839df,129.94259136751725,undefined,1495275776697
903d185fccf839df,132.5240282013462,undefined,1495275777718
903d185fccf839df,131.84622840907446,undefined,1495275778695
903d185fccf839df,130.07090242227594,undefined,1495275779697
903d185fccf839df,129.84937431101716,undefined,1495275780707
903d185fccf839df,128.3022703561041,undefined,1495275781691
903d185fccf839df,125.85986851829176,undefined,1495275782702
903d185fccf839df,122.29135681330668,undefined,1495275783713
903d185fccf839df,120.93873235355703,undefined,1495275784692
903d185fccf839df,122.85942783744751,undefined,1495275785694
903d185fccf839df,125.29800667540012,undefined,1495275786712
903d185fccf839df,122.93733460638165,undefined,1495275787688
903d185fccf839df,122.3552143044775,undefined,1495275788686
903d185fccf839df,129.10886886294537,undefined,1495275789718
903d185fccf839df,133.05430310327097,undefined,1495275790694
903d185fccf839df,133.133790338207,undefined,1495275791704
903d185fccf839df,130.44138963503607,undefined,1495275792704
903d185fccf839df,128.85238111743686,undefined,1495275793690
903d185fccf839df,128.76092379962748,undefined,1495275794715
903d185fccf839df,128.24997344514935,undefined,1495275795764
903d185fccf839df,131.46787403575993,undefined,1495275796687
903d185fccf839df,130.51048457392994,undefined,1495275797692
903d185fccf839df,128.84778447363323,undefined,1495275798685
903d185fccf839df,126.98434495183047,undefined,1495275799687
903d185fccf839df,129.1516838147303,undefined,1495275800694
903d185fccf839df,129.97039582540546,undefined,1495275801688
903d185fccf839df,128.24128619756874,undefined,1495275802685
903d185fccf839df,128.4447996190719,undefined,1495275804278
903d185fccf839df,129.8067162466863,undefined,1495275806197
903d185fccf839df,132.34412834401815,undefined,1495275807107
903d185fccf839df,130.86742080884312,undefined,1495275808106
903d185fccf839df,128.4385789702916,undefined,1495275809110
903d185fccf839df,126.62357561719973,undefined,1495275810105
903d185fccf839df,126.72136008197522,undefined,1495275811102
903d185fccf839df,124.16419519676472,undefined,1495275812102
903d185fccf839df,122.02415849692905,undefined,1495275813105
903d185fccf839df,121.16419530949624,undefined,1495275814102
903d185fccf839df,120.588041692085,undefined,1495275815134
903d185fccf839df,120.68835877275001,undefined,1495275816114
903d185fccf839df,120.84597845862041,undefined,1495275817102
903d185fccf839df,125.26831003416692,undefined,1495275818097
903d185fccf839df,124.59092754394277,undefined,1495275819098
903d185fccf839df,125.59014080946895,undefined,1495275820114
903d185fccf839df,123.37745840982295,undefined,1495275821100
903d185fccf839df,122.63839987868884,undefined,1495275822103
903d185fccf839df,121.48978898196158,undefined,1495275823098
903d185fccf839df,117.67971317124388,undefined,1495275824106
903d185fccf839df,117.52256539639112,undefined,1495275825152
903d185fccf839df,121.72170887077485,undefined,1495275826107
903d185fccf839df,123.25926641445695,undefined,1495275827143
903d185fccf839df,122.1989692365147,undefined,1495275828175
903d185fccf839df,121.74068320807724,undefined,1495275829102
903d185fccf839df,119.85890049972606,undefined,1495275830102
903d185fccf839df,121.60679213894502,undefined,1495275831097
903d185fccf839df,124.11793367205493,undefined,1495275832095
903d185fccf839df,129.44947488783473,undefined,1495275833101
903d185fccf839df,135.01480927558296,undefined,1495275834096
903d185fccf839df,141.97831894550134,undefined,1495275835095
903d185fccf839df,154.0801736956855,undefined,1495275836100
903d185fccf839df,162.24297375292733,undefined,1495275837101
903d185fccf839df,171.08773078806632,undefined,1495275838098
903d185fccf839df,170.250948044462,undefined,1495275839097
903d185fccf839df,166.27856175900502,undefined,1495275840096
903d185fccf839df,169.17257228492142,undefined,1495275841101
903d185fccf839df,169.3223077547099,undefined,1495275842115
903d185fccf839df,169.03163607463793,undefined,1495275843114
903d185fccf839df,169.01629241995337,undefined,1495275844110
903d185fccf839df,169.8487316061529,undefined,1495275845115
903d185fccf839df,173.23785969195444,undefined,1495275846108
903d185fccf839df,178.03318647146804,undefined,1495275847113
903d185fccf839df,176.37387116608045,undefined,1495275848114
903d185fccf839df,172.51660951811252,undefined,1495275849150
903d185fccf839df,173.86083738120695,undefined,1495275850166
903d185fccf839df,177.6477959566419,undefined,1495275851099
