timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1495279607009,7.099999904632568,-25.700000762939453,-32.20000076293945,41.80598209595809,,903d185fccf839df
1495279607112,6.800000190734863,-25.80000114440918,-32.79999923706055,42.28143851836611,,903d185fccf839df
1495279607221,6.200000286102295,-25.80000114440918,-33,42.34477627907603,,903d185fccf839df
1495279607359,5.800000190734863,-25.5,-34.20000076293945,43.052642402677016,,903d185fccf839df
1495279607422,6,-25.30000114440918,-34.400001525878906,43.121342689119736,,903d185fccf839df
1495279607480,6.300000190734863,-25.5,-35.20000076293945,43.92015529917792,,903d185fccf839df
1495279607562,7.300000190734863,-26.100000381469727,-35.79999923706055,44.90144669680821,,903d185fccf839df
1495279607631,8.300000190734863,-26.899999618530273,-35.70000076293945,45.46416277735573,,903d185fccf839df
1495279607687,8.90000057220459,-27.600000381469727,-36,46.227373021614504,,903d185fccf839df
1495279607731,9.5,-28.200000762939453,-36.70000076293945,47.24806944117366,,903d185fccf839df
1495279607761,9.800000190734863,-28.399999618530273,-36.79999923706055,47.50621000151976,,903d185fccf839df
1495279607841,10.100000381469727,-28.700000762939453,-36.79999923706055,47.748717924951265,,903d185fccf839df
1495279607889,10,-28.80000114440918,-36.900001525878906,47.86491586640927,,903d185fccf839df
1495279607972,9.90000057220459,-28.899999618530273,-37.70000076293945,48.52329347607832,,903d185fccf839df
1495279608020,9.800000190734863,-28.700000762939453,-37.60000228881836,48.30621281189437,,903d185fccf839df
1495279608055,9.699999809265137,-28.600000381469727,-37.400001525878906,48.070886721034014,,903d185fccf839df
1495279608103,9.699999809265137,-28.5,-37.900001525878906,48.40196434637638,,903d185fccf839df
1495279608160,9.800000190734863,-28.399999618530273,-37.79999923706055,48.28498694516168,,903d185fccf839df
1495279608222,10.199999809265137,-28.100000381469727,-37.60000228881836,48.03550948526297,,903d185fccf839df
1495279608254,10.600000381469727,-28,-37,47.59579822042851,,903d185fccf839df
1495279608275,10.90000057220459,-28,-36.70000076293945,47.431002808983706,,903d185fccf839df
1495279608372,12.100000381469727,-27.700000762939453,-35.400001525878906,46.549545636607554,,903d185fccf839df
1495279608565,12.5,-27.399999618530273,-35.10000228881836,46.249541409255144,,903d185fccf839df
1495279608620,12,-27.80000114440918,-35.5,46.659297978973335,,903d185fccf839df
1495279608641,11.800000190734863,-28,-35.70000076293945,46.879954328026514,,903d185fccf839df
1495279608691,11.40000057220459,-28.80000114440918,-35.79999923706055,47.3396236018893,,903d185fccf839df
1495279608731,11.199999809265137,-29.30000114440918,-35.400001525878906,47.29788792675148,,903d185fccf839df
1495279608762,11,-29.600000381469727,-35,47.139792470689635,,903d185fccf839df
1495279608810,10.699999809265137,-30.30000114440918,-35.10000228881836,47.58771078325088,,903d185fccf839df
1495279608839,10.600000381469727,-30.700000762939453,-35.5,48.1154866909738,,903d185fccf839df
1495279608880,10.40000057220459,-30.899999618530273,-35.29999923706055,48.05267916225286,,903d185fccf839df
1495279608931,10.100000381469727,-30.80000114440918,-34.900001525878906,47.63045472473632,,903d185fccf839df
1495279608959,10,-30.600000381469727,-34.79999923706055,47.40675018791001,,903d185fccf839df
1495279609019,10,-30,-34.79999923706055,47.02169623686695,,903d185fccf839df
1495279609040,9.90000057220459,-29.80000114440918,-34.900001525878906,46.947419318468,,903d185fccf839df
1495279609091,9.90000057220459,-29.30000114440918,-35.20000076293945,46.85659078611734,,903d185fccf839df
1495279609122,9.90000057220459,-28.899999618530273,-35,46.45664614135554,,903d185fccf839df
1495279609160,10.100000381469727,-28.30000114440918,-34.70000076293945,45.90196263058742,,903d185fccf839df
1495279609211,10.40000057220459,-27.600000381469727,-34.400001525878906,45.31313417188226,,903d185fccf839df
1495279609243,10.699999809265137,-27.200000762939453,-34.29999923706055,45.06462043503321,,903d185fccf839df
1495279609291,10.90000057220459,-26.80000114440918,-34,44.64358928319848,,903d185fccf839df
1495279609321,11.100000381469727,-26.399999618530273,-34,44.454133302218,,903d185fccf839df
1495279609361,11.40000057220459,-26,-34,44.29401773054536,,903d185fccf839df
1495279609400,11.699999809265137,-25.600000381469727,-33.70000076293945,43.908314807709594,,903d185fccf839df
1495279609451,12.199999809265137,-25.30000114440918,-33.400001525878906,43.64046451199008,,903d185fccf839df
1495279609482,12.300000190734863,-25.30000114440918,-33.400001525878906,43.66852590859116,,903d185fccf839df
1495279609531,12.600000381469727,-25.200000762939453,-33.60000228881836,43.849290232639454,,903d185fccf839df
1495279609562,12.699999809265137,-25.399999618530273,-33.70000076293945,44.0697178333062,,903d185fccf839df
1495279609612,12.90000057220459,-25.700000762939453,-33.70000076293945,44.30113016241225,,903d185fccf839df
1495279609651,12.90000057220459,-25.899999618530273,-33.5,44.26590128393968,,903d185fccf839df
1495279609692,12.90000057220459,-26.30000114440918,-33.79999923706055,44.72739679216432,,903d185fccf839df
1495279609720,12.90000057220459,-26.600000381469727,-34.10000228881836,45.13070127023903,,903d185fccf839df
1495279609761,12.699999809265137,-27.30000114440918,-34.60000228881836,45.866547598425505,,903d185fccf839df
1495279609801,12.600000381469727,-28.100000381469727,-34.79999923706055,46.46945204265412,,903d185fccf839df
1495279609841,12.600000381469727,-28.700000762939453,-35.400001525878906,47.2822401065367,,903d185fccf839df
1495279609891,12.5,-29.200000762939453,-35.79999923706055,47.85948084994824,,903d185fccf839df
1495279609940,12.5,-29.600000381469727,-36.20000076293945,48.40299678383819,,903d185fccf839df
1495279609961,12.5,-29.700000762939453,-36.5,48.68870533147774,,903d185fccf839df
1495279610000,12.5,-29.700000762939453,-36.900001525878906,48.98928591311925,,903d185fccf839df
1495279610039,12.600000381469727,-29.399999618530273,-37.29999923706055,49.136645307849165,,903d185fccf839df
1495279610085,12.699999809265137,-28.700000762939453,-37.60000228881836,48.9769352716014,,903d185fccf839df
1495279610120,12.800000190734863,-27.899999618530273,-37.79999923706055,48.693838938427554,,903d185fccf839df
1495279610160,12.90000057220459,-27.30000114440918,-37.900001525878906,48.45730300205943,,903d185fccf839df
1495279610201,13.100000381469727,-26.80000114440918,-38.29999923706055,48.54626617688323,,903d185fccf839df
1495279610251,13.300000190734863,-26.399999618530273,-38.5,48.53967408550606,,903d185fccf839df
1495279610280,13.40000057220459,-26.30000114440918,-38.70000076293945,48.67175916042596,,903d185fccf839df
1495279610320,13.5,-26.200000762939453,-38.400001525878906,48.40712883522749,,903d185fccf839df
1495279610359,13.300000190734863,-26.5,-38.5,48.59413544235198,,903d185fccf839df
1495279610411,13.100000381469727,-27,-39,49.209856897466594,,903d185fccf839df
1495279610440,12.90000057220459,-27.30000114440918,-39,49.322409288105526,,903d185fccf839df
1495279610491,12.699999809265137,-27.700000762939453,-38.900001525878906,49.41447273174576,,903d185fccf839df
1495279610531,12.600000381469727,-28,-38.900001525878906,49.55774503317758,,903d185fccf839df
1495279610561,12.5,-28,-38.70000076293945,49.3755006402625,,903d185fccf839df
1495279610599,12.199999809265137,-28.200000762939453,-38.60000228881836,49.33599348027307,,903d185fccf839df
1495279610640,12,-28.700000762939453,-38.60000228881836,49.574693832183044,,903d185fccf839df
1495279610681,11.90000057220459,-28.899999618530273,-38.29999923706055,49.43389393305736,,903d185fccf839df
1495279610720,11.800000190734863,-29.30000114440918,-37.79999923706055,49.26022759369883,,903d185fccf839df
1495279610760,11.699999809265137,-29.700000762939453,-37.60000228881836,49.322815796353865,,903d185fccf839df
1495279610812,11.199999809265137,-30.30000114440918,-37,49.11751299386642,,903d185fccf839df
1495279610841,11,-30.899999618530273,-36.400001525878906,48.99765382716203,,903d185fccf839df
1495279610880,10.5,-31.80000114440918,-36.400001525878906,49.46160262544415,,903d185fccf839df
1495279610922,10,-32.5,-36,49.52019789944301,,903d185fccf839df
1495279610960,9.40000057220459,-33.10000228881836,-35.60000228881836,49.51091014194241,,903d185fccf839df
1495279611000,8.699999809265137,-33.70000076293945,-35.29999923706055,49.572875891044355,,903d185fccf839df
1495279611040,8,-34,-35.10000228881836,49.517775917703915,,903d185fccf839df
1495279611081,7.599999904632568,-33.70000076293945,-34.70000076293945,48.96468267730039,,903d185fccf839df
1495279611131,7.099999904632568,-33.10000228881836,-34.5,48.334978093191346,,903d185fccf839df
1495279611161,6.900000095367432,-32.70000076293945,-34.20000076293945,47.81777968832607,,903d185fccf839df
1495279611211,6.700000286102295,-31.80000114440918,-33.79999923706055,46.888911225151375,,903d185fccf839df
1495279611251,6.700000286102295,-31.200000762939453,-33.60000228881836,46.338863513891155,,903d185fccf839df
1495279611281,6.700000286102295,-30.600000381469727,-33.5,45.86392972250704,,903d185fccf839df
1495279611319,6.5,-30.100000381469727,-33.29999923706055,45.35581442708035,,903d185fccf839df
1495279611360,6.099999904632568,-30,-33.20000076293945,45.16027003150942,,903d185fccf839df
