1497236289662,ec:08:6b:37:ab:2e,-73;,34:31:c4:14:dc:37,-81;,98:e7:f4:43:c2:00,-85;,b4:c7:99:eb:77:d0,-85;,34:6f:90:35:f3:e2,-82;,34:6f:90:35:f3:e0,-83;,18:ef:63:9b:5e:e9,-82;,18:ef:63:9b:5e:ea,-84;,18:ef:63:9b:5e:e7,-85;,8e:15:44:60:0e:7a,-90;,88:15:44:60:0e:7a,-90;,c8:d3:ff:7c:b3:b5,-93;,,903d185fccf839df
1497236398794,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236399087,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236399403,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236399687,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236400050,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236400294,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236400590,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236400962,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236401292,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236401487,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236401889,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236402084,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236402398,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236402684,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236402984,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236403337,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236403649,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236403925,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236404212,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236404505,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236404792,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236405100,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236405400,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236405693,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236406000,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236406291,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
1497236406643,34:31:c4:14:dc:37,-86;,34:6f:90:35:f3:e0,-90;,18:ef:63:9b:5e:e4,-88;,18:ef:63:9b:5e:e3,-89;,18:ef:63:9b:9a:82,-77;,18:ef:63:9b:9a:83,-76;,18:ef:63:9b:9a:86,-77;,18:ef:63:9b:9a:89,-77;,18:ef:63:9b:9a:85,-78;,18:ef:63:9b:9a:8a,-78;,18:ef:63:9b:9a:84,-78;,18:ef:63:9b:9a:87,-78;,d4:63:fe:51:12:89,-83;,f4:4e:05:7a:4b:70,-84;,08:96:d7:23:d6:b7,-86;,88:15:44:60:0c:d6,-87;,b4:c7:99:e1:a2:b0,-88;,f4:4e:05:77:82:10,-90;,f4:e3:fb:8d:e9:d7,-90;,34:31:c4:ee:45:53,-91;,00:3a:98:dd:b9:f0,-90;,f4:4e:05:7a:4b:72,-89;,86:15:44:60:0d:94,-89;,f4:e3:fb:8d:e9:d8,-90;,34:6f:90:35:f3:e2,-90;,,903d185fccf839df
