timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1495705499790,-22.899999618530273,-22.100000381469727,15.800000190734863,35.53111279141548,,903d185fccf839df
1495705510720,-23.100000381469727,-14.40000057220459,8.199999809265137,28.429035511596748,,903d185fccf839df
1495705510798,-23.399999618530273,-14.199999809265137,7.599999904632568,28.407041297357516,,903d185fccf839df
1495705510921,-23.899999618530273,-13.600000381469727,6.800000190734863,28.32684185238153,,903d185fccf839df
1495705510999,-23.600000381469727,-13.300000190734863,6.400000095367432,27.835409540035055,,903d185fccf839df
1495705511045,-23.30000114440918,-13.199999809265137,5.800000190734863,27.400183742491844,,903d185fccf839df
1495705511107,-22.700000762939453,-13.699999809265137,5.200000286102295,27.018882824202652,,903d185fccf839df
1495705511167,-21.80000114440918,-14.699999809265137,5,26.764342839072697,,903d185fccf839df
1495705511219,-20.600000381469727,-15.800000190734863,5,26.438608421374774,,903d185fccf839df
1495705511268,-19.399999618530273,-17,4.599999904632568,26.2015263906318,,903d185fccf839df
1495705511301,-19.100000381469727,-17.200000762939453,4.599999904632568,26.111492771939577,,903d185fccf839df
1495705511368,-17.399999618530273,-18,4.900000095367432,25.51019363856199,,903d185fccf839df
1495705511420,-16,-18.30000114440918,4.700000286102295,24.758433860524217,,903d185fccf839df
1495705511469,-14.800000190734863,-18.399999618530273,4.200000286102295,23.98416163445913,,903d185fccf839df
1495705511489,-14.40000057220459,-18.399999618530273,4.300000190734863,23.757314980994824,,903d185fccf839df
1495705511574,-13,-18.700000762939453,4.300000190734863,23.177144661011443,,903d185fccf839df
1495705511628,-12,-19.5,4.800000190734863,23.394230077425657,,903d185fccf839df
1495705511659,-11.699999809265137,-19.899999618530273,4.900000095367432,23.598940206428278,,903d185fccf839df
1495705511701,-11.199999809265137,-20.600000381469727,5.099999904632568,23.99604152777465,,903d185fccf839df
1495705511769,-10,-22.100000381469727,5.900000095367432,24.964374717492934,,903d185fccf839df
1495705511799,-9.40000057220459,-22.700000762939453,6.099999904632568,25.315213733775167,,903d185fccf839df
1495705511873,-7.700000286102295,-23.899999618530273,6.800000190734863,26.014226249231235,,903d185fccf839df
1495705511889,-7.300000190734863,-24.30000114440918,7,26.320715267352796,,903d185fccf839df
1495705511933,-6.400000095367432,-25.100000381469727,7.400000095367432,26.939376659474238,,903d185fccf839df
1495705512180,-5,-30.200000762939453,13.40000057220459,33.415566011664126,,903d185fccf839df
1495705512278,-5.300000190734863,-31.200000762939453,15.5,35.23889989112173,,903d185fccf839df
1495705512310,-5.400000095367432,-31.399999618530273,16,35.652769355160345,,903d185fccf839df
1495705512330,-5.5,-31.600000381469727,16.200000762939453,35.93396764229603,,903d185fccf839df
1495705512367,-5.599999904632568,-31.80000114440918,16.600000381469727,36.306473906606904,,903d185fccf839df
1495705512419,-5.700000286102295,-32.10000228881836,16.80000114440918,36.67615314067164,,903d185fccf839df
1495705512510,-5.900000095367432,-32.5,16.700000762939453,37.01283582788177,,903d185fccf839df
1495705512580,-5.700000286102295,-32.60000228881836,16.600000381469727,37.02445315022219,,903d185fccf839df
1495705512620,-5.700000286102295,-32.70000076293945,16.600000381469727,37.112532092267166,,903d185fccf839df
1495705512667,-5.400000095367432,-32.60000228881836,16,36.71403183512672,,903d185fccf839df
1495705512687,-5.300000190734863,-32.5,15.90000057220459,36.567061884670466,,903d185fccf839df
1495705512728,-5.099999904632568,-32.20000076293945,15.5,36.098477616267395,,903d185fccf839df
1495705512760,-4.800000190734863,-32,15.100000381469727,35.7078424254554,,903d185fccf839df
1495705512819,-4.5,-31.600000381469727,14.100000381469727,34.89441230879203,,903d185fccf839df
1495705512858,-4.300000190734863,-31.100000381469727,13.5,34.175283812298076,,903d185fccf839df
1495705512887,-4.300000190734863,-30.80000114440918,12.90000057220459,33.6680872085564,,903d185fccf839df
1495705512928,-4.099999904632568,-30.5,12,33.03119736651916,,903d185fccf839df
1495705512967,-3.9000000953674316,-30,11.199999809265137,32.25910717617326,,903d185fccf839df
1495705513007,-3.700000047683716,-29.399999618530273,10.199999809265137,31.33831487447519,,903d185fccf839df
1495705513047,-3.4000000953674316,-28.80000114440918,9.699999809265137,30.579242309679124,,903d185fccf839df
1495705513088,-3.200000047683716,-28.30000114440918,9.40000057220459,29.991500206694102,,903d185fccf839df
1495705513159,-2.4000000953674316,-27.30000114440918,9.199999809265137,28.908303974481626,,903d185fccf839df
1495705513179,-2.1000001430511475,-27,9.100000381469727,28.569564329703642,,903d185fccf839df
1495705513219,-1.399999976158142,-26.399999618530273,9.100000381469727,27.95943429407015,,903d185fccf839df
1495705513239,-1.100000023841858,-26.100000381469727,9.100000381469727,27.66279138479686,,903d185fccf839df
1495705513289,-0.20000000298023224,-25.80000114440918,9.199999809265137,27.391970996554328,,903d185fccf839df
1495705513349,0.699999988079071,-25.399999618530273,9.40000057220459,27.092618577096083,,903d185fccf839df
1495705513368,1,-25.30000114440918,9.300000190734863,26.97369261676623,,903d185fccf839df
1495705513430,2,-24.80000114440918,9.100000381469727,26.492452590322557,,903d185fccf839df
1495705513501,2.700000047683716,-24.80000114440918,8.90000057220459,26.486601258278824,,903d185fccf839df
1495705513580,3.5,-24.399999618530273,8.800000190734863,26.173459606879806,,903d185fccf839df
1495705513628,3.9000000953674316,-23.80000114440918,8.5,25.571469736180276,,903d185fccf839df
1495705513669,4.300000190734863,-23.5,8.300000190734863,25.290907478145485,,903d185fccf839df
1495705513689,4.5,-23.5,8.300000190734863,25.3256786560528,,903d185fccf839df
1495705513748,5.099999904632568,-23.30000114440918,8,25.157505321576043,,903d185fccf839df
1495705513779,5.200000286102295,-23.200000762939453,7.900000095367432,25.053743311924855,,903d185fccf839df
1495705513824,5.300000190734863,-23.100000381469727,7.800000190734863,24.95075254203649,,903d185fccf839df
1495705513859,5.200000286102295,-23.200000762939453,7.599999904632568,24.960770268842676,,903d185fccf839df
